BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Cembrero, Ignacio; Ríos, Pere: «Las familias de los rehenes de Malí dan un voto de confianza al Gobierno». El País.com. Madrid: elpais.com, 2010-03-03.	Cembrero, Ignacio; Ríos, Pere	El País.com	2010	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				que familias y miembros de Acció Solidária padecen "angustias" aseguran que "confían plenamente en la gestión de los responsables del Gobierno español comprometido en traer a casa a nuestros compañeros sanos y salvos". Sólo aflora una leve crítica cuando recuerdan que, a veces, reciben del Ejecutivo mensajes "lacónicos, casi crípticos" sobre los avances de la negociación para obtener la puesta en libertad de sus compañeros. Josep Ramón Giménez ha dicho en la rueda de prensa que "el Gobierno central siempre ha hablado de medio plazo" para solucionar el secuestro, pero ha apostillado que "medio plazo es un término abstracto. No sabemos si nos faltan una
Alandete, David: «Sarah Palin decepciona en televisión». El País.com. Madrid: elpais.com, 2010-04-02.	Alandete, David	El País.com	2010	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				"Inocuo, plano, y político sólo de un modo casi críptico", dice el Washington Post. "Las historias eran muy inspiradoras. El programa no", sentenció el New York Times. "Como presentadora, Palin pone poco más que el nombre", opinó el crítico del Los Angeles Times.
Penelo, Lídia: «El Sónar enciende el cielo de Barcelona». Público.es. Madrid: publico.es, 2010-06-16.	Penelo, Lídia	Público.es	2010	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España		Noticia		Ni planteamientos conceptuales crípticos, ni mensajes que transmitir; los shows audiovisuales del japonés Ryoji Ikeda quieren ser un espectáculo para divertir a los espectadores. Por eso no le gusta hablar de sus "piezas" antes de la representación y huye de los encuentros con periodistas. Ayer en Barcelona no se pudo escapar. El compositor electrónico y artista audiovisual
Criado, Víctor: «Lars Norén / Sju, Tre». Artez. Bilbao: artezblai.com/artez, 2010-06.	Criado, Víctor	Artez	2010	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España		Opinión	Periodicidad: mensual	Sju, Tre (Siete, Tres) es el críptico título del proyecto iniciado en el año 98, cuando Lars Norén recibe en su despacho una carta, remitida por unos presos de la carcel de Tidaholmsanstalten, en la cual le comunican su deseo de hacer teatro.
Hodari Nundu: «La increíble "víboruga"». El ojo de Darwin. www.ojodedarwin.wordpress.com: ojodedarwin.wordpress.com, 2011-04-13.	Hodari Nundu	El ojo de Darwin	2011	Fecha de escritura	No ficción	Escrito	Web	Ciencias y tecnología	España		Blog		Es la oruga de la Hemeroplanes la realmente extraordinaria. De hábitos nocturnos, se alimenta de la planta Fischeria, y de día se esconde debajo de las hojas, valiéndose de su coloración críptica para escapar a la atención de aves y otros depredadores.
Alonso Cassadó, Gerard: «Estreno de la semana: Meek's Cutoff (Kelly Reichardt, 2010)». CINEONLINE. www.cineonline.blogs.fotogramas.es: cineonline.blogs.fotogramas.es, 2011-10-28.	Alonso Cassadó, Gerard	CINEONLINE	2011	Fecha de escritura	No ficción	Escrito	Web	Artes, cultura y espectáculos	España		Blog		Siendo así, en su críptico desenlace, más que abierto, abismal, Reichardt muestra sus terribles dudas sobre el futuro de Estados Unidos, y cierra su mejor película hasta la fecha con un plano tan elocuente como estupefacto.
Bernabé, Marc: «El perro más famoso del anime». NIPONADAS. www.blogs.antena3.com/niponadas: blogs.antena3.com/niponadas, 2011-08-24.	Bernabé, Marc	NIPONADAS	2011	Fecha de escritura	No ficción	Escrito	Web	Artes, cultura y espectáculos	España		Blog		El director Mamoru Oshii, por su parte, ha seguido dirigiendo todo tipo de proyectos para la gran pantalla, tanto de animación como de imagen real, con resultados dispares debido a su obsesión por los argumentos crípticos y los desarrollos lentos, aunque siempre de gran belleza visual. Entre sus obras se cuentan Avalon, Tachiguishi Retsuden, Sky Crawlers o Assault Girls.
Ardohain, Carlos: Los incógnitos. Barcelona: Caballo de Troya, 2011.	Ardohain, Carlos	Los incógnitos	2011	Primera edición	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata	Ficción		-Si te me vas a poner críptico es peor.
Balmaceda, Daniel: Historia de las palabras. Buenos Aires: Editorial Sudamericana, 2011.	Balmaceda, Daniel	Historia de las palabras	2011	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Argentina	Río de la Plata	Divulgación		el prefijo des que son menos directas y más alusivas. Vale la pena descifrarlas. Por ejemplo, si bien estamos acostumbrados a que las cifras sean números, en realidad también se le llama así a la escritura con signos. Por eso, descifrar es transformar en entendible un texto cifrado. En el mismo sentido, críptico es algo oscuro, enigmático. Una descripción nos permite quitar ese enigma alrededor de una persona u objeto. A partir de lo críptico, de la descripción y de su verbo (describir), surgió la palabra escribir.
Balmaceda, Daniel: Historia de las palabras. Buenos Aires: Editorial Sudamericana, 2011.	Balmaceda, Daniel	Historia de las palabras	2011	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Argentina	Río de la Plata	Divulgación		a que las cifras sean números, en realidad también se le llama así a la escritura con signos. Por eso, descifrar es transformar en entendible un texto cifrado. En el mismo sentido, críptico es algo oscuro, enigmático. Una descripción nos permite quitar ese enigma alrededor de una persona u objeto. A partir de lo críptico, de la descripción y de su verbo (describir), surgió la palabra escribir.
Güemes, César: Soñar una bestia. México D. F.: Alfaguara, 2011.	Güemes, César	Soñar una bestia	2011	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica	Ficción		-De qué se trata -Balderas quería ser todo lo críptico que estuviera a su alcance, que hablara el otro, quería reconocerle la voz.
Walter, Knut; Williams, Philip J.: «El papel político del Ejército salvadoreño (1930-1979)». Herrera Mena, Sajid Alfredo [coord.]: El Salvador: Historia mínima. 1811-2011. San Salvador: Secretaría de Cultura de la Presidencia de la República, 2011.	Herrera Mena, Sajid Alfredo [coord.]	El Salvador: Historia mínima. 1811-2011	2011	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	El Salvador	México y Centroamérica	Divulgación		, organizó batallones de reserva, vinculados a las brigadas de infantería y a los puestos militares. Cada batallón tenía entre dos y tres mil hombres. Además, se estableció una escuela de mandos en el departamento de Morazán. Compraron equipo y armas nuevos, pero no como el ministro de defensa lo presentó en términos más bien crípticos, para hacer la guerra, sino para mantener a la Fuerza Armada preparada para defender los intereses de la nación. Finalmente, los rangos de las escoltas militares se expandieron, debido al "incremento de la población", según el ministro de defensa, pero lo más probable es que haya sido como resultado del
Poblete, María José: El desvelo. Santiago de Chile: Suma de letras, 2012.	Poblete, María José	El desvelo	2011	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción	El texto fuente es la edición electrónica de 2012	-¿De quién hablas? ¿Quién hubiese podido venir? Te estás poniendo demasiado críptica -Joaquín apenas soportaba el tono de adivinanza que tomaba la conversación, estaba demasiado harto para eso-. Explícate. ¿Tienen que ver los documentos que leíste esta mañana?
Gutiérrez, Miguel: Una pasión latina. Lima: Alfaguara, 2011.	Gutiérrez, Miguel	Una pasión latina	2011	Primera edición	Ficción	Escrito	Libro	Novela	Perú	Andina	Ficción		Durante unos instantes trató recordar el rostro de su amigo. ¿Le dijo algo o hubo un gesto que ahora podría juzgarse como premonitorio? Claro, ahora todo podía ser tomado como un presagio, como un anuncio o vaticinio. Cuando le mostró la alcoba matrimonial, Vílchez hizo algunos comentarios lascivos, algo vulgares y crípticos. Este es el matadero, le dijo, donde se consuma el sacrificio del amor, aunque ahora se me ha prohibido el acceso a la alcoba. ¡Pero yo haré respetar mis derechos!. De modo que la asesinó en el dormitorio. ¿Le pegó un tiro?, ¿la estranguló?... Después,
Espinosa Rugarcía, Amparo: Dios Padre, ya no creo en ti. México D. F.: Jus, 2011.	Espinosa Rugarcía, Amparo	Dios Padre, ya no creo en ti	2011	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	México	México y Centroamérica	Divulgación		Estas son preguntas crípticas, acertijos merecedores de infinidad de horas de reflexión de muchos hombres de Dios, algunos de los cuales aún ocupan sus días elaborando intrincadas interpretaciones que no dejan de tener el mérito de ponernos a pensar.
Aristizábal Gáfaro, Jorge: «La transcripción de la agonía». Grammatical psycho. Bogotá: Ediciones B Colombia, 2011.	Aristizábal Gáfaro, Jorge	Grammatical psycho	2011	Primera edición	Ficción	Escrito	Libro	Relato	Colombia	Caribe continental	Ficción		No podía ser de otra manera: en un mundo en que las burlas a la muerte nos sitúan por encima del común de los humanos, allí donde se habla en claves crípticas y las manos son dignas de esculpirse, un bufón decrépito era Luis Azuero, con sus greñas aceitosas, las uñas sucias y el abrigo que en vez de aire bohemio, le daba otro de indigencia. Casi necesito microscopio para verlo; sin exageración, era un bacilo: tan letal como pequeño.
Aguinis, Marcos: Liova corre hacia el poder. Buenos Aires: Sudamericana, 2011.	Aguinis, Marcos	Liova corre hacia el poder	2011	Primera edición	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata	Ficción		En cada estación postal mandaba breves cables crípticos al doctor Litkens para informarle sobre mi itinerario. La gente iba cargada de paquetes y golosinas porque se empezaba a celebrar la maslenitsa, una suerte de carnaval ruso que vitorea el final del invierno y "donde todo está permitido". Los vagones se llenaban de pasajeros. Las mujeres cargaban niños, bolsos
Aguinis, Marcos: Liova corre hacia el poder. Buenos Aires: Sudamericana, 2011.	Aguinis, Marcos	Liova corre hacia el poder	2011	Primera edición	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata	Ficción		que mi decisión era irrevocable. Y que también le agradecía de corazón el reconocimiento que me confería. Esperaba que una comunicación entre nuestras mentes, una comunicación silenciosa y franca, le permitiese comprender la razón de mi actitud. Su filosa pupila se mantuvo sobre la mía, porque captaba que le estaba mandando un mensaje más críptico que los códigos de la policía secreta. Pero no lo podía descifrar. Volvió a insistir y yo a negarme. Tal vez pensaba en algo que también era cierto y sobre lo cual le hablé en varias oportunidades: desde adolescente quise ser escritor. Sólo escritor. Me había enamorado del marxismo tras una fuerte resistencia
Chamorro, Alberto P.: Argentina, cine y ciudad. El espacio urbano y la narrativa fílmica de los últimos años. Mar del Plata: EUDEM. Editorial de la Universidad Nacional de Mar del Plata, 2011.	Chamorro, Alberto P.	Argentina, cine y ciudad. El espacio urbano y la narrativa fílmica de los últimos años	2011	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Argentina	Río de la Plata	Académico		Este lenguaje señala un código críptico que varía de generación en generación y sin el cual descifrar algunos de los significados de la película sería dificultoso. Andrés Farhi en Una cuestión de representación dice:
Berger, Pablo: Blancanieves. Barcelona: Arcadia Motion Pictures, 2011.	Berger, Pablo	Blancanieves	2011	Fecha de escritura	Ficción	Escrito	Libro	Guion	España		Ficción		Una ráfaga de imágenes borrosas y crípticas de su pasado, hasta ahora desconocido para ella, explosionan en su cabeza.
De Ory, Camilo: «La geometría del amor. Retrato de familia». Bellver, Sergi; Soto Ivars, Juan [eds.]: Mi madre es un pez. Barcelona: Libros del Silencio, 2011.	Bellver, Sergi; Soto Ivars, Juan [eds.]	Mi madre es un pez	2011	Primera edición	Ficción	Escrito	Libro	Relato	España		Ficción		sonreían ante un paisaje campestre -e iluminado con la luz de un sol tan perfecto que solo podía brillar sobre los limpios suburbios de la América de las series de televisión para todos los públicos-. Temí que esta broma abierta sobre un tema, el de su familia, acerca del que por alguna razón se mostraba críptico, lo hiciera molestarse y que rompiera con un mal gesto su impecable trayectoria de comportamientos exquisitos, pero recibió el regalo de buen talante, con patentes muestras de alegría y casi diría que con un punto de emoción, y no dejó de agradecer el obsequio durante toda la tarde, cada vez que el rumbo que tomaba la
Bolea, Juan: La melancolía de los hombres pájaro. Madrid: Ediciones Martínez Roca, 2011.	Bolea, Juan	La melancolía de los hombres pájaro	2011	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		La réplica de Pakarati fue críptica.
Reverte, Jorge M.: La división azul. Rusia 1941-1944. Barcelona: RBA, 2011.	Reverte, Jorge M.	La división azul. Rusia 1941-1944	2011	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				Desde la Hoja de Campaña también se amenaza de forma directa a todos estos traidores, con un lenguaje críptico que desconcierta a los combatientes. Los que escriben el periódico saben que tienen que dar un escarmiento a los que olvidan el destino de España, pero no explican ni quiénes son ni qué dicen. Sólo se cuenta lo de siempre, de una forma extravagante en recuadros que contienen frases y consignas que rezan: "¿
Castro, Celso: Astillas. Barcelona: Libros del silencio, 2011.	Castro, Celso	Astillas	2011	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción	En esta novela el autor prescinde de las mayúsculas como rasgo característico suyo	la cocina, me fijo en la nota, y debajo de la firma, de mi firma, habían hecho dos dibujitos ¿no? una rueda y un pez, una rueda de carro, de carruaje. que francamente no sé cuál era su significado, si eran símbolos de algo, o una especie de mensaje críptico o... no sé, y mira que le di vueltas. aunque enviarme mensajes crípticos a mí, te juro que es perder el tiempo
Castro, Celso: Astillas. Barcelona: Libros del silencio, 2011.	Castro, Celso	Astillas	2011	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción	En esta novela el autor prescinde de las mayúsculas como rasgo característico suyo	firma, habían hecho dos dibujitos ¿no? una rueda y un pez, una rueda de carro, de carruaje. que francamente no sé cuál era su significado, si eran símbolos de algo, o una especie de mensaje críptico o... no sé, y mira que le di vueltas. aunque enviarme mensajes crípticos a mí, te juro que es perder el tiempo
Giralt Torrente, Marcos: «Cautivos». El final del amor. Madrid: Páginas de Espuma, 2011.	Giralt Torrente, Marcos	El final del amor	2011	Primera edición	Ficción	Escrito	Libro	Relato	España		Ficción		Como si dijera: lo que viste es lo que hay. Prueba de ello es la ironía con la que en ocasiones se refería a sí misma en comentarios sutilmente autoacusadores que traslucían su insatisfacción: como llevo una temporada muy atareada, he decidido darme un respiro. No es probable que compartiera con nadie más este críptico modo de comunicación, desde luego no con sus padres y hermanos. Supongo que, aunque pequeña y sinuosa, necesitaba esa reserva de realidad, y que me eligió como confidente en atención a nuestra antigua complicidad. Y, como estaba al tanto de que había empezado a escribir, quién sabe si también con cierto afán pedagógico.
Rubio, Enrique: Tania con i®, 56.ª edición. Barcelona: Destino, 2011.	Rubio, Enrique	Tania con i®, 56.ª edición	2011	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		A Tania no le preocupa el inconveniente que supone no enterarse de alguna que otra obra de culto, pues cuando le preguntan "¿qué te ha parecido la cinta?", siempre contesta implacablemente con la misma palabra: "críptica", con la cual deja absortos a patillas y gafapastas con camisetas de rayas. Con el tiempo, suma a su repertorio otras muletillas igualmente útiles para la mayoría de debates gafapastiles, como "pretenciosa", "efectista" o "maniquea", que rellenan cualquier resquicio de duda o titubeo. Incluso se aventura
Yanes, Javier: Si nunca llego a despertar. Barcelona: Plaza & Janés, 2011.	Yanes, Javier	Si nunca llego a despertar	2011	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		comprender el sentido de la trama. En su narración, mi madre nos ahorraba la parte dura de sexo, drogas y alcohol, pero ella sentía la intuición de que tenía, y la intención de que tuviera, también un mensaje para nosotros. Al fin y al cabo nos lo había dedicado, bajo una frase que me sonaba más críptica que nuestro lenguaje secreto y a la que di muchas vueltas sin hallar nunca la manera de deshacerle los nudos: "De tenebris lumen splendescere". Era latín, decía mamá, y significaba: "Desde las tinieblas resplandece la luz". Me explicó algo sobre la mente de los niños y las tinieblas y la luz
Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.	Lledó, Emilio	El origen del diálogo y la ética	2011	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España		Académico	Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte	filosófica una entidad suficiente como para alcanzar así un valioso nivel de expresión y belleza. El supuesto rigor filosófico, el absurdo mito de la profundidad, tenía necesariamente que enmarcarse con un lenguaje confuso, enrevesado, que otorgase un cierto carácter misterioso a la comunicación filosófica. La dificultad de esta filosofía disimulaba con su ropaje críptico la más absoluta vaciedad. Lo grave es que una serie de connotaciones mágicas han ido tiñendo, debido a estos prejuicios, la historia de la filosofía, de tal modo que ha llegado a pensarse muchas veces que cuanto más difícil pareciese un pensamiento, más profundo y jugoso era. No es necesario explicitar más este hecho
Ministerio de Ciencia e Innovación,  FECYT, MUNCYT: QWERTY: Evolución de una especie tecnológica. Madrid: Fundación Española para la Ciencia y la Tecnología (FECYT), 2011.	Ministerio de Ciencia e Innovación,  FECYT, MUNCYT	QWERTY: Evolución de una especie tecnológica	2011	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España		Divulgación		Con teclas adaptadas a un sistema de símbolos no alfabéticos se desarrollaron también las estenotipias, una adaptación que permite transcribir a gran velocidad, utilizando un lenguaje críptico, las intervenciones públicas, discursos, etc.
Fundación Española para la Ciencia y la Tecnología (FECYT): 10 años de divulgación científica 2001-2011. Madrid: MIC, 2011.	Fundación Española para la Ciencia y la Tecnología (FECYT)	10 años de divulgación científica 2001-2011	2011	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España		Divulgación		a partir del siglo XIX, poco a poco se pasó de una comunicación para instruidos a una más críptica, solo para unos pocos escogidos, a tenor de la creciente complejidad de los conocimientos. Fue parcelándose la ciencia y nacieron las disciplinas, antaño unificadas bajo el manto de la filosofía, y también las revistas científicas más importantes, como la británica Nature (1869) y la estadounidense Science (1880), que
Boetti, Ezequiel: «"Tienta imaginar el fin del sistema"». Página/12. Rosario: pagina12.com.ar, 2011-01-05.	Boetti, Ezequiel	Página/12	2011	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Argentina	Río de la Plata			-Muchas reseñas del Bafici catalogan a su película como críptica y alegórica. ¿Le molesta?
Boetti, Ezequiel: «"Tienta imaginar el fin del sistema"». Página/12. Rosario: pagina12.com.ar, 2011-01-05.	Boetti, Ezequiel	Página/12	2011	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Argentina	Río de la Plata			-No, ¿cómo me va a molestar?. Para nada. Veo a la película como un cuentito infantil, no tiene nada de críptico. Lo que pasa es que muchos se confunden con los simbolismos. Aparecen determinados objetos y, por ser una sociedad tan psicopatizada y psicoanalizada, ven elementos de un valor simbólico. Además pretenden que el autor los desarrolle y les diga qué son. Ese es el peso que tienen en su propia cabeza. Para mí
Boetti, Ezequiel: «"Tienta imaginar el fin del sistema"». Página/12. Rosario: pagina12.com.ar, 2011-01-05.	Boetti, Ezequiel	Página/12	2011	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Argentina	Río de la Plata			es que muchos se confunden con los simbolismos. Aparecen determinados objetos y, por ser una sociedad tan psicopatizada y psicoanalizada, ven elementos de un valor simbólico. Además pretenden que el autor los desarrolle y les diga qué son. Ese es el peso que tienen en su propia cabeza. Para mí es una película cero críptica. Hay un acostumbramiento al principio, nudo y desenlace.
Respighi, Emanuel: «"No puedo vivir sin expresar lo que siento a través del arte"». Página/12. Rosario: pagina12.com.ar, 2011-05-23.	Respighi, Emanuel	Página/12	2011	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Argentina	Río de la Plata			-Son comunidades tan crípticas que las situaciones no tienen fecha de vencimiento y condicionan a generaciones ulteriores.
Návar, José Xavier: «Los Residents vienen al Festival de México». El Universal.mx. México D. F.: eluniversal.com.mx, 2011-01-23.	Návar, José Xavier	El Universal.mx	2011	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	México	México y Centroamérica			Oriundos de San Francisco, California, los cuatro grandes ojos con esmoquin, bastón y sombreros de copa, han dado sonados campanazos discográficos (siempre desde la independencia con los sellos Ralph Records y la Corporación Críptica) recorriendo una extensa gama de sonidos al amparo del pop-rock experimental y el mix media del post punk-new wave, indie alternativo, avant-jazz y el experimento sonoro electrónico, influenciados desde Los Beatles a Sun Ra, pasando por Brian Wilson, Ray Charles y The Fugs, entre una larga lista.
Donovan, Florencia: «Un no tan secreto mercado paralelo». Lanacion.com. Buenos Aires: lanacion.com.ar, 2011-10-23.	Donovan, Florencia	Lanacion.com	2011	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Argentina	Río de la Plata			City porteña. Es un secreto a voces. Los argentinos se mueven casi con tanta comodidad en el mercado cambiario formal como en el informal. El blue, el "puré" y hasta el "contado con liqui" son términos que para quien se mueve en el sector financiero no necesitan aclaración, pero que son crípticos para el común de la gente.
Fernández Molina, Luis: «La historia de Marcos Andrés». La Hora. Guatemala: lahora.com.gt, 2011-06-24.	Fernández Molina, Luis	La Hora	2011	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Guatemala	México y Centroamérica			Una narración que empezaría en el idioma kanjobal y concluiría, no en el inglés que emplea Marcos en sus negocios, sino que en ese críptico lenguaje binario con que transmiten sus secretos esas prodigiosas computadoras. Una historia larga como una vida y tan corta como pueden ser 20 años. Un relato que tiene dos grandes componentes, por una parte el ejemplo humano de alguien que no tuvo educación primaria, ni asistencia social, ni apoyo comunitario, todo lo contrario;
Mattei, Olga Elena: «¿Historia o ficción?». El Mundo.com. Medellín: elmundo.com, 2011-01-02.	Mattei, Olga Elena	El Mundo.com	2011	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Colombia	Caribe continental	Crítica		esculturas del Emperador y su grupo familiar, haciendo par con otra idéntica de Felipe II, en la iglesia de Escorial. Pero no en la cripta. Hubieran podido aprovechar este conocimiento para reproducir esta obra, en vez de inventar su extemporánea pieza. Al menos a sus pies, no en Yuste, quedaría mejor el críptico y tétrico final de que la tierra que se abre, (no la tumba), arrebata a Don Carlos de las zarpas de los verdugos inquisidores.
Ordóñez, Marcos: «Hipnótico Don DeLillo». El País.com. Babelia. Madrid: elpais.com/diario/babelia, 2011-05-07.	Ordóñez, Marcos	El País.com. Babelia	2011	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Periodicidad: semanal	l terceto: en un tono que oscila entre la elegía contemplativa y el implacable balance vital, narra la historia de un pintor que yace en estado vegetativo mientras sus dos esposas y su hijo rememoran sus vidas y se enfrentan a la decisión de empujarle a la muerte. Completan el volumen dos piezas tan breves como crípticas, El arrebato del deportista en su asunción al cielo, y El misterio en mitad de la vida ordinaria, muy en la línea del primer Handke. Valdría la pena llevar su teatro a nuestros escenarios.
Montero, Josu: «Bailando claqué al borde del abismo». Artez. Bilbao: artezblai.com/artez, 2011-08.	Montero, Josu	Artez	2011	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Periodicidad: mensual	Cunillé muchas cosas suceden subterráneamente; pero la parte que vemos del iceberg -la octava parte- nos muestra ni más ni menos lo que debemos ver. No es así extraño que para muchos, para los espectadores cómodos, sus obras -su indefinición, la ambigüedad de sus personajes y de sus situaciones- resulten crípticas, opacas, indescifrables. A otros sin embargo les resultan transparentes, porque en nuestra parquedad, en nuestra impotencia expresiva y en nuestro ocultarnos detrás de las palabras, los seres humanos resultamos transparentes. Y patéticos. Y conmovedores. Como los personajes de Cunillé. Es como si la autora redujera de forma inquietante las dimensiones
Montero, Josu: «Bailando claqué al borde del abismo». Artez. Bilbao: artezblai.com/artez, 2011-08.	Montero, Josu	Artez	2011	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Periodicidad: mensual	hacen. Sólo coinciden por fin, sin reconocerse, en la última parte de la última escena, en el andén de la estación, aguardando el tren. Pero el tren pasará sin detenerse justo en el momento en que ellos caen en la cuenta de quiénes son. Y justo entonces, telón. Estos finales crípticos y enigmáticos son otra marca de la casa. Pero lo cierto es que a mi no me parece ni mucho menos tan ambiguo ese final como afirman los amigos de las cosas claras; a mi me parece un final agridulce pero esperanzador, si me apuras el único final coherentemente posible.
Cuevas, Diego: «J.J. Abrams: mesías del coitus interruptus». Jot Down. www.jotdown.es: jotdown.es, 2011-06.	Cuevas, Diego	Jot Down	2011	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Periodicidad: mensual	realidad una jugada inteligente y difícil de descifrar. Lo novedoso es que a la serie la acompañó cierto misticismo bien llevado, una ensalada de flashbacks y flashfowards que permitían todo tipo de divagaciones sobre los enigmas y un juego de realidad alternativa (The Lost experience) que invitaba a los seguidores a estar atentos a anuncios de televisión crípticos, números de teléfono que otorgaban pistas, supuestas webs institucionales falsas con pistas ocultas o artículos del universo de la serie, como unas barritas de chocolate, que se comercializaron en las tiendas de modo exclusivo y como parte del juego de detectives que algunos llevaban a cabo en la vida real.
Landaluce, Emilia: «Jesulín, Brokeback Mountain». Paso Revista. www.elmundo.es/blogs/elmundo/pasorevista: elmundo.es/blogs/elmundo/pasorevista, 2012-01-25.	Landaluce, Emilia	Paso Revista	2012	Fecha de escritura	No ficción	Escrito	Web	Actualidad, ocio y vida cotidiana	España		Blog		El artículo comienza con una descripción algo críptica. Jesulín es "Un cerebro de Kevlar en un cuerpo de fibra de vidrio". Pero eso no es todo: a medida que avanza en la escritura, Chao desgrana momentos hilarantes y datos como que en tiempos felices Jesulín se gastó 2,5 millones de pesetas en Versace. Para abrir boca observen la pregunta con la que se
Revenga, Juan: «Tres consejos en seis palabras». El nutricionista de la general. www.blogs.20minutos.es/el-nutricionista-de-la-general: blogs.20minutos.es/el-nutricionista-de-la-general, 2012-01-31.	Revenga, Juan	El nutricionista de la general	2012	Fecha de escritura	No ficción	Escrito	Web	Salud	España		Blog		Quizá el primero de ellos sea demasiado críptico (el autor lo traduce como "come sólo aquello que tu abuela identificaría como comida"), pero los demás no dejan demasiado espacio para la duda. Ya saben.
Sanper, Esther: «Los condroprotectores: territorio comanche». La Doctora Shora. www.blogs.elpais.com/la-doctora-shora: blogs.elpais.com/la-doctora-shora, 2012-01-26.	Sanper, Esther	La Doctora Shora	2012	Fecha de escritura	No ficción	Escrito	Web	Salud	España		Blog		la siguiente idea: "¿y si damos medicamentos que sean ricos en los componentes con los que está formado el cartílago para ver si así se protege o incluso se recupera?" Esta idea que es, hasta cierto punto, lógica, fue el origen de lo que antes se llamaban condroprotectores y hoy reciben el críptico nombre de SYSADOA (que significa "fármacos sintomáticos de acción lenta para la artrosis"). En realidad, algunos de ellos no son fármacos en el sentido más estricto de la palabra sino suplementos dietéticos (y así se venden en Estados Unidos y más países).
Martínez Maldonado, Manuel: El vuelo del dragón. San Juan: Terranova Editores, 2012.	Martínez Maldonado, Manuel	El vuelo del dragón	2012	Primera edición	Ficción	Escrito	Libro	Novela	Puerto Rico	Antillas	Ficción		Ninguno de su grupo sabía dónde vivía antes de la sublevación, y se aseguró de que la localización de su sótano en Salamanca y otras guaridas le fuera desconocida a todos. Se comunicaba con ellos por el medio más a su alcance al momento, a veces por teléfono en conversaciones crípticas y breves, y otras poniendo anuncios en el periódico que daban claves de dónde encontrarse: "Apto. 60 metros, esq. de Mirasol /S. Verde, módico, TEL. 20-3807", que quería decir que había que ir a la esquina de las dos calles a las 6 de la tarde el 20
Valdovinos, Mario: Lihn, la muerte. Santiago de Chile: Desatanudos, Traful Editores, 2012.	Valdovinos, Mario	Lihn, la muerte	2012	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción		Y también tarea para los crípticos. Allí estuvo tantos años Alone, célebre por su método de análisis literario de la impresión, de la subjetividad avalada por lecturas, copiosas sin duda, y a lo sumo, en el plano del rigor, un matiz propio de la estilística española. Justo es decir que tu acometividad contra algunas formas de la crítica
