BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Gallego García, Laura: La emperatriz de los etéreos. Madrid: Alfaguara, 2007.	Gallego García, Laura	La emperatriz de los etéreos	2007	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		«A muchos de los de aquí... no les parecerá bien que hayas llegado tan lejos... en ese estado. No te permitirán llegar al círculo de la Ascensión. Te dirán que regreses por donde has venido y que vuelvas cuando seas un poco menos corpórea. Lo siento -añadió, deprisa-. Son las normas de este lugar. Sé que no es culpa tuya ser así, y quiero que sepas que te compadezco muchísimo. Quiero decir, que bastante tienes ya,
Gallego García, Laura: La emperatriz de los etéreos. Madrid: Alfaguara, 2007.	Gallego García, Laura	La emperatriz de los etéreos	2007	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		vuelvas cuando seas un poco menos corpórea. Lo siento -añadió, deprisa-. Son las normas de este lugar. Sé que no es culpa tuya ser así, y quiero que sepas que te compadezco muchísimo. Quiero decir, que bastante tienes ya, pobrecita, con ser tan opaca... Deberías poder intentar la Ascensión al menos una vez...»
Gallego García, Laura: La emperatriz de los etéreos. Madrid: Alfaguara, 2007.	Gallego García, Laura	La emperatriz de los etéreos	2007	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		«Puede que no -dijo entonces Alma, reapareciendo súbitamente junto a ellos-. Puede que no. Bipa, he visto a un recién llegado caminando hacia el Círculo de la Ascensión. Dicen que va a ser su primer intento, así que puede que se trate de tu amigo. Si te das prisa, lo alcanzarás.»
Gallego García, Laura: La emperatriz de los etéreos. Madrid: Alfaguara, 2007.	Gallego García, Laura	La emperatriz de los etéreos	2007	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		«No puedes profanar el Círculo de la Ascensión con tu impura presencia...»
Gallego García, Laura: La emperatriz de los etéreos. Madrid: Alfaguara, 2007.	Gallego García, Laura	La emperatriz de los etéreos	2007	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		«Es inútil, Bipa -dijo Alma-. El chico tiene derecho a intentar la Ascensión. No debes estorbarle.»
Gallego García, Laura: La emperatriz de los etéreos. Madrid: Alfaguara, 2007.	Gallego García, Laura	La emperatriz de los etéreos	2007	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		-¿La Ascensión adónde? ¿Al palacio de la Emperatriz? -Bipa se revolvió entre las garras invisibles de sus captores-. ¡Pero no puedo permitirlo! ¡Necesito hablar con él!
Gallego García, Laura: La emperatriz de los etéreos. Madrid: Alfaguara, 2007.	Gallego García, Laura	La emperatriz de los etéreos	2007	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		Bipa alzó la mirada para ver qué era lo que lo tenía tan embrujado. Era la primera vez que lo hacía desde que comenzara su ascensión. Antes, sólo había tenido ojos para Aer.
Gallego García, Laura: La emperatriz de los etéreos. Madrid: Alfaguara, 2007.	Gallego García, Laura	La emperatriz de los etéreos	2007	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		Bipa se estaba protegiendo. Estaba recuperando su envoltorio carnal y, en otras circunstancias, la Estrella le habría dejado marchar. Pero la tenía demasiado cerca y estaba demasiado hambrienta. Bipa sabía que, una vez iniciada la Ascensión, no había vuelta atrás y la Emperatriz la devoraría igualmente, sin importar el estado en el que se encontrara.
Giménez Zamora, Celso: «El hombre antes, durante y después». Bravo Iriarte, Olatz... [et al.]: Teatro Piezas breves. Alumnos RESAD. Curso 2006-2007. Madrid: Fundamentos, 2007.	Bravo Iriarte, Olatz... [et al.]	Teatro Piezas breves. Alumnos RESAD. Curso 2006-2007	2007	Primera edición	Ficción	Escrito	Libro	Teatro	España		Ficción		El otro.- Primer día de ascensión.
Giménez Zamora, Celso: «El hombre antes, durante y después». Bravo Iriarte, Olatz... [et al.]: Teatro Piezas breves. Alumnos RESAD. Curso 2006-2007. Madrid: Fundamentos, 2007.	Bravo Iriarte, Olatz... [et al.]	Teatro Piezas breves. Alumnos RESAD. Curso 2006-2007	2007	Primera edición	Ficción	Escrito	Libro	Teatro	España		Ficción		El otro.- Séptimo día de ascensión. Apenas avanzamos. Equivocamos la ruta en varias ocasiones. Conseguimos ascender un poco al final de la tarde. El rey, entonces, dice: es tanto más hermoso cuanto más alto. Ahora, ya de noche, el rey descansa a mi lado, aquejado de fuertes dolores, delira.
Giménez Zamora, Celso: «El hombre antes, durante y después». Bravo Iriarte, Olatz... [et al.]: Teatro Piezas breves. Alumnos RESAD. Curso 2006-2007. Madrid: Fundamentos, 2007.	Bravo Iriarte, Olatz... [et al.]	Teatro Piezas breves. Alumnos RESAD. Curso 2006-2007	2007	Primera edición	Ficción	Escrito	Libro	Teatro	España		Ficción		Necesito que me ayudes, sólo quedan ochocientos metros. Necesito que vayas delante. Sólo por hoy. No puedo más. El rey suplica al panadero. He echo toda la ascensión delante, somos un equipo.
Giménez Zamora, Celso: «El hombre antes, durante y después». Bravo Iriarte, Olatz... [et al.]: Teatro Piezas breves. Alumnos RESAD. Curso 2006-2007. Madrid: Fundamentos, 2007.	Bravo Iriarte, Olatz... [et al.]	Teatro Piezas breves. Alumnos RESAD. Curso 2006-2007	2007	Primera edición	Ficción	Escrito	Libro	Teatro	España		Ficción		Rey.- Último día de ascensión:
Cobos Wilkins, Juan: El mar invisible. Barcelona: Plaza & Janés, 2007.	Cobos Wilkins, Juan	El mar invisible	2007	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		Y yo a él, recelo. Y no lo disimulaba, al contrario: jamás desaprovechó ocasión de lanzarme una coz. Una coz, sí, porque la fina ironía no encajaba con él, le era ajena. Directo, hábil, ambicioso, sin escrúpulos. Por lo que pude comprobar, en su ascensión iba dejando tras sí un reguero de cadáveres, ignorante de que el día más insospechado se levantarían como zombis contra él. Lo que antes o después sucede cuando para subir pisoteamos. Si la amistad entre Isabel y yo la vio con poca simpatía, por no decir ninguna, nuestro noviazgo contó con su tajante desaprobación.
Cobos Wilkins, Juan: El mar invisible. Barcelona: Plaza & Janés, 2007.	Cobos Wilkins, Juan	El mar invisible	2007	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		El proyecto que se discute no tiene nada que ver con la delincuencia, pues afecta sólo a problemas de moral y en éstos sí que estamos iniciando una línea ascendente, por lo que el problema es grave. La situación sociológica del país necesita unas normas para que esos índices de criminalidad no sigan unos índices de ascensión geométrica». Su mal fondo —y su mal de fondo— se correspondía, incluso, con una deplorable y confusa redacción. Antes de convertirla en cenizas, todavía leí: «Aceptando una enmienda de la señorita Pilar Primo de Rivera se acordó cambiar la denominación de la Ley que se llamará De peligrosidad y de rehabilitación social
Eymar, Marcos: «Los años basura». Objetos encontrados. Madrid: Castalia, 2007.	Eymar, Marcos	Objetos encontrados	2007	Primera edición	Ficción	Escrito	Libro	Relato	España		Ficción		a humedad que se desprendía por rachas de la penumbra. En su trayecto, se topaba casi siempre con desconocidos que esperaban el ascensor, sacaban unas llaves o hablaban por el móvil. Le gustaba imaginar las vidas de esos seres transitorios a partir de detalles insignificantes como las ojeras o los zapatos. A veces se paraba en plena ascensión para coger aire. De las puertas descascarilladas, le llegaba el sonido de una televisión encendida o de un niño que lloraba. Le producía una sensación extraña escuchar desde el otro lado esos ruidos de la vida cotidiana. Era como si, de pronto, le separara de ellos una distancia mucho mayor que el simple espesor
Eymar, Marcos: «La última vuelta». Objetos encontrados. Madrid: Castalia, 2007.	Eymar, Marcos	Objetos encontrados	2007	Primera edición	Ficción	Escrito	Libro	Relato	España		Ficción		Hablaba sin parar, de manera incontrolada, a pesar de los jadeos que le arrancaba la ascensión y su mala forma física.
Ndongo-Bidyogo, Donato: El metro. Barcelona: El Cobre Ediciones, 2007.	Ndongo-Bidyogo, Donato	El metro	2007	Primera edición	Ficción	Escrito	Libro	Novela	Guinea Ecuatorial	Guinea Ecuatorial	Ficción		a seguir siempre adelante, ni notaba la tibia brisa nocturna envuelta en polvo que le golpeaba el rostro. Tampoco oía el plañido tenebroso de la lechuza, que se elevaba por encima del ronquido lastimero del viejo motor del destartalado vehículo, que hacía notar su cansancio infinito, sobre todo, cuando iniciaba la ascensión de la más leve cuestecita.
PRESEGAL: SCOM_M23_004. 	PRESEGAL	SCOM_M23_004	2007	Fecha de grabación	 	Oral	 		España		Entrevista		y por ejemplo en las fiestas de la Ascensión que acaban de ser  mmm ¿las celebráis?
PRESEGAL: SCOM_M23_004. 	PRESEGAL	SCOM_M23_004	2007	Fecha de grabación	 	Oral	 		España		Entrevista		noche de los fuegos y   más por más yo ¿eh? que mi marido en eso no es nada festeiro eeh  sí siempre tuve que tirar yo más  pero y las fiestas de aquí de Conxo sí las solemos celebrar   la Merced  yo bajo siempre en la procesión de la Virgen  y después hacemos una comida   y  y la Ascensión menos  vamos hasta el centro  tomamos algo  pues ves la noria subes en la noria  o no subes este año no subí porque no quiso subir nadie conmigo  si no  hubiese subido  pero pero sí mmm  lo en cierta manera lo celebras ¿no?  eeh compartes vas o a Santiago  bueno   y el Apóstol igual  hm
PRESEGAL: SCOM_M23_004. 	PRESEGAL	SCOM_M23_004	2007	Fecha de grabación	 	Oral	 		España		Entrevista		y tampoco me gustan por eso  no no  no   tuve  uno de no sé si el mayor o el pequeño había tenido pe una pecera   una vez que fuéramos a una feria pues o o por la Ascensión o por el Apóstol  y le   los veía y los tuviera que comprar de los que se compran en bolsa ¿no?  y los tuvo bastante tiempo  después un día yo creo que le echó mucha comida y se le murieron  y a raíz de ahí ya no tuvimos  más
PRESEGAL: SCOM_M33_005. 	PRESEGAL	SCOM_M33_005	2007	Fecha de grabación	 	Oral	 		España		Entrevista		vale  mira  entonces  entonces  ya te digo  había bailes por ejemplo en el Apóstol  en la Ascensión   en determinadas fiestas por ejemplo  había  en Conjo  en tal  que a lo mejor íbamos en grupos   o íbamos  eh gente de la facultad  y a lo mejor íbamos hasta allí   pues íbamos a tomar  el pulpo por la mañana o íbamos  por ejemplo  aquí era muy típico la víspera  de la Ascensión   era de gente joven  pero también de gente mayor  que yo
PRESEGAL: SCOM_M33_005. 	PRESEGAL	SCOM_M33_005	2007	Fecha de grabación	 	Oral	 		España		Entrevista		te digo  había bailes por ejemplo en el Apóstol  en la Ascensión   en determinadas fiestas por ejemplo  había  en Conjo  en tal  que a lo mejor íbamos en grupos   o íbamos  eh gente de la facultad  y a lo mejor íbamos hasta allí   pues íbamos a tomar  el pulpo por la mañana o íbamos  por ejemplo  aquí era muy típico la víspera  de la Ascensión   era de gente joven  pero también de gente mayor  que yo recuerdo  de ir con mis padres iban  matrimonios con hijos   o o parejas  ya mayores  o todo eso en la víspera de la Ascensión   y luego bueno quedar a los bailes  de la Ascensión  del Apóstol que eran quince días   o así  y luego bailes del Casino
PRESEGAL: SCOM_M33_005. 	PRESEGAL	SCOM_M33_005	2007	Fecha de grabación	 	Oral	 		España		Entrevista		a lo mejor íbamos hasta allí   pues íbamos a tomar  el pulpo por la mañana o íbamos  por ejemplo  aquí era muy típico la víspera  de la Ascensión   era de gente joven  pero también de gente mayor  que yo recuerdo  de ir con mis padres iban  matrimonios con hijos   o o parejas  ya mayores  o todo eso en la víspera de la Ascensión   y luego bueno quedar a los bailes  de la Ascensión  del Apóstol que eran quince días   o así  y luego bailes del Casino  y luego bailes  en el Mercantil  que en aquel momento   tenían  una pista de baile  cerquita de mm  de Santa Clara  que no sé si sabes dónde es
PRESEGAL: SCOM_M33_005. 	PRESEGAL	SCOM_M33_005	2007	Fecha de grabación	 	Oral	 		España		Entrevista		por la mañana o íbamos  por ejemplo  aquí era muy típico la víspera  de la Ascensión   era de gente joven  pero también de gente mayor  que yo recuerdo  de ir con mis padres iban  matrimonios con hijos   o o parejas  ya mayores  o todo eso en la víspera de la Ascensión   y luego bueno quedar a los bailes  de la Ascensión  del Apóstol que eran quince días   o así  y luego bailes del Casino  y luego bailes  en el Mercantil  que en aquel momento   tenían  una pista de baile  cerquita de mm  de Santa Clara  que no sé si sabes dónde es
PRESEGAL: SCOM_M33_005. 	PRESEGAL	SCOM_M33_005	2007	Fecha de grabación	 	Oral	 		España		Entrevista		la gente iba a comprar  a la plaza  y entonces  nosotros que vivíamos allí  ya te digo  durante el curso   estábamos muchas horas en el colegio y tal pero en el verano   o algún  el jueves de la Ascensión o es o en el Apóstol o lo que sea   eeh  que estabas asoma  aquello era un ir y venir   porque  la gente  no comp  no había un supermercado  donde tú pudieras comprar entonces las amas de casa   fueran de Vidán  fueran de San Roque o fueran de Vista Alegre  tenían que venir a comprar  a la plaza   los jueves  eeh
Latorre Garzón, Irma: «La Navidad: Un hecho cósmico». Elcomercio.com. Quito: elcomercio.com, 2007-12-11.	Latorre Garzón, Irma	Elcomercio.com	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Ecuador	Andina			Salvador", pues viene para "salvar al mundo", para darle el "pan de la vida", toda vez que él hace madurar el grano y la uva. De este modo "da su vida sobre la cruz (al cruzar el ecuador) en el equinoccio de primavera, comenzando entonces su ascensión al cielo boreal. La noche en que principia su viaje al norte el signo zodiacal Virgo, la virgen celestial, la "Reina de los Cielos", está en el horizonte oriental a medianoche, y es, por consiguiente, astrológicamente hablando, su "signo saliente". Así, pues, "Nace
Ruiz, Igor: «La Niña causará déficit de lluvias en el oriente». Eldeber.com.bo. Santa Cruz de la Sierra: eldeber.com.bo, 2007-11-07.	Ruiz, Igor	Eldeber.com.bo	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	Bolivia	Andina			En el departamento de Santa Cruz hubo emergencia en la zona de El Torno, Samaipata, Mairana, Los Negros, San Pedro, Saavedra, Yapacaní, Buenavista, San Carlos, El Puente, Ascensión, Cuatro Cañadas, Pailón y San Julián, afectando a 21.000 familias. En la actualidad, el COED cruceño sigue atendiendo con alimentos a 3.500 familias en varias zonas.
Ágreda, Désther: «Los damnificados de Guarayos necesitan más alimentos y ropas». Eldeber.com.bo. Santa Cruz de la Sierra: eldeber.com.bo, 2007-07-13.	Ágreda, Désther	Eldeber.com.bo	2007	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Bolivia	Andina			Ayer volvió a nacer el sol para el centenar de víctimas del incendio, ocurrido en la madrugada del miércoles 11 en Ascensión de Guarayos. A diferencia de esa fatídica mañana en que amanecieron a la intemperie, soportando el intenso frío y el viento, y sólo con la ropa del cuerpo, ayer despertaron un tanto abrigados en el provisional albergue instalado en una unidad educativa del pueblo. Las frazadas, los colchones y otras donaciones,
Ágreda, Désther: «Desalojaron a una comisión del INRA que fue a entregar títulos en Guarayos». Eldeber.com.bo. Santa Cruz de la Sierra: eldeber.com.bo, 2007-08-17.	Ágreda, Désther	Eldeber.com.bo	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Bolivia	Andina			Una comisión nacional del INRA, integrada por la asistente jurídica Shirley Salazar, el técnico N. Mamani y el chofer Silvano Choque, que llegaron a Ascensión para entregar la resolución final de saneamiento de 60 propiedades privadas, ganaderas y agrícolas, fue detenida y posteriormente expulsada del pueblo por el Comité de Defensa de la Tierra (CDDT) y la Central de Organizaciones de Pueblos Nativos Guarayos (Copnag) que preside Freddy Torrico.
«Sucesos». Eldeber.com.bo. Santa Cruz de la Sierra: eldeber.com.bo, 2007-08-17.		Eldeber.com.bo	2007	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Bolivia	Andina			En los últimos días, en Ascensión de Guarayos se han reportado seis casos de robo de especies, perpetrados por menores de entre 8 y 12 años. Hay niños reincidentes a los se les ha dado otra chance, luego de un compromiso con los padres, pero si recaen serán llevados a un centro.
«Cortitas». Eldeber.com.bo. Santa Cruz de la Sierra: eldeber.com.bo, 2007-08-17.		Eldeber.com.bo	2007	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Bolivia	Andina			Serán en Ascensión
«Cortitas». Eldeber.com.bo. Santa Cruz de la Sierra: eldeber.com.bo, 2007-08-17.		Eldeber.com.bo	2007	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Bolivia	Andina			Ascensión de Guarayos será sede de las Primeras Olimpiadas Departamentales Antonio Miranda Solís, que fueron convocadas por la Federación de Trabajadores de la Prensa de Santa Cruz (Fstpsc). Del 14 al 16 de septiembre podrán participar todos los sindicalizados y afiliados a la Fstpsc. Las disciplinas que entrarán en competencia son minifútbol, básquet, voleibol, tenis de
Rubina, Rosario: «Del costumbrismo al neofigurativismo». Washington Hispanic. Washington D. C.: washingtonhispanic.com, 2007-05-25.	Rubina, Rosario	Washington Hispanic	2007	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Estados Unidos	Estados Unidos			Tenía como meta ser arquitecto, pero tras la decepción amorosa su creatividad comenzó a fluir y eso lo motivó a pintar. Sus primeros trabajos fueron dos murales en las paredes de la Iglesia Cristo Salvador, en la ciudad de Quito, denominadas la "Ascensión de la Virgen" y la "Ascensión de Jesucristo". Después se dedicó a diseñar la portada de los libros de poesía de su hermano.
Rubina, Rosario: «Del costumbrismo al neofigurativismo». Washington Hispanic. Washington D. C.: washingtonhispanic.com, 2007-05-25.	Rubina, Rosario	Washington Hispanic	2007	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Estados Unidos	Estados Unidos			Tenía como meta ser arquitecto, pero tras la decepción amorosa su creatividad comenzó a fluir y eso lo motivó a pintar. Sus primeros trabajos fueron dos murales en las paredes de la Iglesia Cristo Salvador, en la ciudad de Quito, denominadas la "Ascensión de la Virgen" y la "Ascensión de Jesucristo". Después se dedicó a diseñar la portada de los libros de poesía de su hermano.
Isaac, Telésforo: «¿De qué lado está Dios?». Hoy digital. Santo Domingo: hoy.com.do, 2007-01-14.	Isaac, Telésforo	Hoy digital	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	República Dominicana	Antillas			Ante las preguntas y observaciones de cómo, por qué y cuándo comenzó y finalizará "el bien" y "el mal", sólo tenemos la respuesta de Jesús a sus discípulos al momento de la Ascensión: - "No les toca a ustedes saber en qué día o en qué ocasión hará el Señor Dios las cosas que solamente Él tiene autoridad para hacer". ( Hechos 1:7)
Fonseca Duarte, Alejandro; Rabelo Júnior, Josías; Mesquita Santos, Gláucio: «Influencia de la polución del aire sobre la salud en Rio Branco-AC, Brasil». Revista Cubana de Salud Pública. La Habana: bvs.sld.cu/revistas/spu, 2007-10-03.	Fonseca Duarte, Alejandro; Rabelo Júnior, Josías; Mesquita Santos, Gláucio	Revista Cubana de Salud Pública	2007	Primera edición	No ficción	Escrito	Prensa	Salud	Cuba	Antillas			la atmósfera, focos de quemadas y transporte de humo por las masas de aire, por ejemplo mediante los satélites MODIS (Moderate Resolution Imaging Spectroradiometer)7y otros, y del Sistema de Modelo Atmosférico Regional (RAMS), de Freitas y otros,8 para observar la diseminación de las partículas con diámetro inferior a 2,5 m debido a la ascensión y a la advección a partir de los focos de quemadas forestales.9,10
De Mauleón, Héctor: «"Gabo nos enseñó a leer con otros ojos"». El Universal.com.mx. México D. F.: eluniversal.com.mx, 2007-03-30.	De Mauleón, Héctor	El Universal.com.mx	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	México	México y Centroamérica			- Me di cuenta de que la lectura que hice en 1967 me había macondizado. No me sorprendieron los elementos milagrosos, como no les sorprenden a los habitantes de Macondo la ascensión de Remedios la Bella ni el hilo de sangre que recorre todo el pueblo para certificarle a Úrsula la muerte de José Arcadio Segundo. Lo que me sorprendió fue la redondez de la Tierra, la lupa, las dentaduras postizas: me di cuenta de que García Márquez nos había macondizado y que ahora veíamos con naturalidad los fenómenos presuntamente
Herrera F., Ricardo: «Pilar García Jordán». Eldeber.com.bo. Extra. Santa Cruz de la Sierra: eldeber.com.bo, 2007-06-03.	Herrera F., Ricardo	Eldeber.com.bo. Extra	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Bolivia	Andina			- Es algo que le dijeron a Alcides d'Orbigny cuando estuvo en Ascensión en 1831. El explorador francés pasó 40 días en esa región. Él escuchó que algunas personas llamaban indios a los guarayos y cuando le preguntó a uno de ellos sobre el tema le dijo: "No, los chiquitos son indios, porque son esclavos. Yo soy libre y no indio: soy guarayo".
Miguel, Pedro: «Navegaciones. Las monjas abusadas». La Jornada. México D. F.: jornada.unam.mx, 2007-04-01.	Miguel, Pedro	La Jornada	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	México	México y Centroamérica			su culto, nada menos que theotokós (Madre de Dios) y Regina Coeli (Reina del Cielo), y se ponen de rodillas para rezar el Magnificat, el Angelus, el Ave y otros cantos en los que no importa la mujer sino la madre. Pero a nadie se le ocurrió averiguar qué había sido de María tras la ascensión del Hijo. Trescientos años después del suceso, Epifanio de Salamis reconoció que "si murió o fue enterrada, no lo sabemos", y otros tres siglos más tarde el gran Isidoro de Sevilla decía: "Nada se ha escrito sobre su muerte, aunque dicen algunos que su sepulcro se halla tal vez en el valle
Mena Young, Margoth: «Costa Rica con nueva campaña de lanzamiento de globos meteorológicos». Boletín de ciencia y tecnología. San José: conicit.go.cr, 2007-04-01.	Mena Young, Margoth	Boletín de ciencia y tecnología	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	Costa Rica	México y Centroamérica	Reportaje		Ticosonde/TC4 2007 consiste en dos métodos simultáneos de lanzamiento de globos: a) dos radiosondas Vaisala RS92-SGP cuatro veces al día, y b) veinte ascensos de una combinación formada por un higrómetro criogénico de punto de congelación (CFH por sus siglas en inglés) y de una ozonosonda. Esta segunda ascensión se efectuará en el transcurso de la cuarta semana de la campaña de vuelo de TC4, experimento que inicia a mitad del mes de julio.
«Precio del petróleo acercándose al récord de 77 dólares». El Nuevo Diario.com.ni. Managua: elnuevodiario.com.ni, 2007-07-20.		El Nuevo Diario.com.ni	2007	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Nicaragua	México y Centroamérica			Una ascensión que lo dejó ayer a poco más de un dólar de distancia del valor récord de 77.03 dólares a que cerró la sesión del Nymex el 14 de julio del pasado año.
Donoso, Fernanda: «El darma y el karma, la impersonalidad». Nación.cl. Santiago de Chile: lanacion.cl, 2007-01-05.	Donoso, Fernanda	Nación.cl	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Chile	Chilena			Nada se perderá con ese cambio, asegura Egea, porque la personalidad "es como un niño al que hay que educar", y la impersonalidad una búsqueda eterna, una ascensión espiritual. "Para la hueste ascendida, este libro es de trascendental importancia" -comienza. En los planos astrales, el lado de la derecha es el de la realidad y lo material, "y a la izquierda están todas las riquezas y la verdad". Izquierda y derecha no quieren decir lo mismo que
Guerrero Baca, Luis Fernando: «Tierra y cal». Anuario de Estudios de Arquitectura. Historia, crítica, conservación. México D.F.: Universidad Autónoma Metropolitana, 2007.	Guerrero Baca, Luis Fernando	Anuario de Estudios de Arquitectura. Historia, crítica, conservación	2007	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	México	México y Centroamérica			de las habitaciones y cocinas, a veces en su estado natural y otras con la adición de cenizas o estiércol que, acompañados de un proceso de humidificación y compactación, le confieren resistencia a la superficie. Sin embargo, aunque los pisos de tierra inciden en el equilibrio de la humedad de los locales al evitar la ascensión capilar en los muros y ayudar a mantener niveles de confort térmico apropiados, presentan inconvenientes sanitarios. De manera cotidiana en las habitaciones se genera polvo que es respirado por los habitantes y además no permite su limpieza con lo que se suele desarrollar todo tipo de gérmenes e insectos patógenos que afectan la calidad de vida de las
Guerrero Baca, Luis Fernando: «Tierra y cal». Anuario de Estudios de Arquitectura. Historia, crítica, conservación. México D.F.: Universidad Autónoma Metropolitana, 2007.	Guerrero Baca, Luis Fernando	Anuario de Estudios de Arquitectura. Historia, crítica, conservación	2007	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	México	México y Centroamérica			- Justamente esta cualidad hace posible que los materiales porosos que protegen puedan "transpirar y respirar" mediante el intercambio de aire y agua que evita que los pisos, terrados o núcleos de los muros retengan la humedad que se produce por la ascensión capilar o por la filtración, de manera que se conserva equilibrado su nivel higrotérmico.
Serras, Manel: «Un camino muy tortuoso». El País.com. Madrid: elpais.com, 2007-08-02.	Serras, Manel	El País.com	2007	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				los pilotos del paddock "son unos inútiles, siempre muy bien pagados". Sin embargo, las perlas de sus manifestaciones llegan cuando habla del prototipo de piloto que quiere para su escudería y que le llevó a fichar a Hamilton. "No queríamos uno formado en otro equipo, sino uno nuevo y en plena ascensión. No nos interesaba un veterano con los hábitos propios de otros equipos. Eso habría sido tirar el dinero", afirma. "Si queríamos innovar, debíamos apostar por un piloto motivado y que se involucrara en el equipo en todos los aspectos: comportamiento, imagen, respeto a las normas y la propia preparación física
Martín, Javier: «¿Hay alguien ahí?». El País.com. Madrid: elpais.com, 2007-08-02.	Martín, Javier	El País.com	2007	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Entramos en el Sobrepuerto, nueve meses de invierno y tres de infierno, quizás la única zona española donde el árbol le gana metros al ladrillo. Lo digo por dar ideas constructivas. La ascensión comienza con bastante cháchara por parte del viajero, que se siente en la obligación de dar palique.
Martín, Javier: «¿Hay alguien ahí?». El País.com. Madrid: elpais.com, 2007-08-02.	Martín, Javier	El País.com	2007	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				el relax a través de la congestión en Benidorm, salto a la desconexión por aislamiento. Huyo a Escartín, una mínima aldea abandonada en el Pirineo de Huesca, donde las vacas campan a sus anchas y queda el testimonio en forma de 'graffiti' de una antigua maestra en los años sesenta. Para llegar, una larga ascensión por caminos de cabras. Veremos qué ocurre.
«El 'hombre araña' aplaza el ascenso a un rascacielos moscovita». El País.com. Madrid: elpais.com, 2007-09-03.		El País.com	2007	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El Spiderman francés calculaba superar en una hora los 242 metros, 57 plantas, que tiene la torre Západ, pero las declaraciones del Ayuntamiento de que la escalada no estaba autorizada llevó a los organizadores a postergar la ascensión.
«Entra en funcionamiento la estación repetidora de móviles en el Everest». Elmundo.es. Madrid: elmundo.es, 2007-11-13.		Elmundo.es	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España				Según la agencia Xinhua, no hay ninguna otra estación en el planeta a semejante altitud y su principal cometido será el de proporcionar servicio a los montañeros durante su ascensión de la llama. La estación es propiedad de China Mobile, la mayor compañía de telefonía móvil del gigante asiático, y se encuentra a la misma altura que la estación meteorológica instalada también por científicos chinos.
«Entra en funcionamiento la estación repetidora de móviles en el Everest». Elmundo.es. Madrid: elmundo.es, 2007-11-13.		Elmundo.es	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España				Por otra parte está previsto que la ascensión sea retransmitida en directo para que los telespectadores de todo el mundo puedan contemplarla.
«Entra en funcionamiento la estación repetidora de móviles en el Everest». Elmundo.es. Madrid: elmundo.es, 2007-11-13.		Elmundo.es	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España				La fecha exacta de la ascensión de la antorcha no se conoce aún, ya que dependerá de las condiciones climatológicas, pero lo que sí está previsto es que se lleve a cabo en el próximo mes de mayo.
Montaño, Baltasar; Hita, Elena: «Lourdes Arroyo, la discreción frente a la adversidad». Elmundo.es. Madrid: elmundo.es, 2007-10-14.	Montaño, Baltasar; Hita, Elena	Elmundo.es	2007	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Casada con Mario Conde, fue testigo de excepción de su ascensión y caída
